# batch	chunk	seq	speaker	category	source	OLD_target	NEW_target	reason	ctx_before	ctx_after
batch_5.tsv	dialogue_0023.tsv	8910	char_valessa	术语	I can't believe we've lost our connection with the spirits.\nThere must be some way to get it back, right...?	真不敢相信，我们失去了与精灵的联系。\n总有办法恢复的吧，对吧……？	真不敢相信，我们失去了与众灵的联系。\n总有办法恢复的吧，对吧……？	the spirits 应译为“众灵”，不能使用“精灵”。	[旁白] So this is it. The idol that gave me its power.{w}\nAgainst my will, I | 就是它了。赋予我力量的灵像。{w}\n违背我的意愿，我被选中去承担这份更伟大的命运。{w}\n瓦利诺斯最后的女先知。也许，还是阿莱斯蒂亚的救	[char_fortaime] Are you sure we lost it, though?\nIt's still here, just inside of [fir | 可你确定我们失去了吗？\n它还在，就在[firstname]体内。
batch_5.tsv	dialogue_0023.tsv	8918	旁白	术语	We look at each other, and smile.{w}\nThere had to be a way to reconnect Valinorth with the spirits.{w}\nWe had a long journey ahead of us, and plenty of time to learn how.	我们相视而笑。{w}\n一定有办法让瓦利诺斯重新与精灵相连。{w}\n前路漫长，我们有充足的时间去弄清楚。	我们相视而笑。{w}\n一定有办法让瓦利诺斯重新与众灵相连。{w}\n前路漫长，我们有充足的时间去弄清楚。	the spirits 应译为“众灵”，不能使用“精灵”。	[char_valessa] Yeah, that's what I was thinking.\nMaybe this is only temporary, and t | 是啊，我也是这么想的。\n也许这只是暂时的，它们会回来的。\n我们赢了之后，[firstname]就不需要这份力量了，对吧？	[旁白] After a lengthy trek through the forest, we arrive at Peregrino.{w}\nT | 在森林里长途跋涉之后，我们抵达了佩雷格里诺。{w}\n麦酒的香气和酒馆陈年木料的气息弥漫在空气中。{w}\n终于达成目标的扎米拉松了一口气。
batch_5.tsv	dialogue_0023.tsv	8928	旁白	误译	The tone of his voice implied that he wouldn't be going with us.{w}\nIf he's seen it before, then I doubt that staying behind was a big deal.{w}\nBut for some reason, Fortaime and Valessa seem a bit upset at hearing this.	他的语气暗示他不会和我们一起去。{w}\n如果他以前见过，那我想留下来也没什么大不了。{w}\n但不知为何，福泰姆和瓦莱莎听到后似乎有些失落。	他的语气暗示他不会和我们一起去。{w}\n如果他以前见过，那我想他留下来也没什么大不了。{w}\n但不知为何，福泰姆和瓦莱莎听到后似乎有些失落。	原译把“他留下”误写成了“我留下”。	[char_jit_map008_1_0_111] Absolutely not. \nEven aside from the deforesting, trees are scarce.\n | 绝对不会。 \n就算不谈滥伐的事，那里的树也很稀少。\n那会是很美的景色，我相信你会喜欢的。	[char_valessa] Right, I guess you're on your own schedule now.\nYou only had to bring | 也是，我猜你现在有自己的安排。\n你只需要把我们带到佩雷格里诺。
batch_5.tsv	dialogue_0023.tsv	9001	char_ulric	其他	I'll be honest. He knew he was going to die. He used his final moments to get the blade.\nSome people think it's a little fishy. How could we win so easily? Did they let us win?\nI don't think it's that deep. They just didn't expect our leader to effectively commit suicide.	老实说，他知道自己会死。他用最后的时刻拿到了那把剑。\n有些人觉得有点蹊跷。我们怎么能赢得这么容易？是他们故意放水吗？\n我觉得没那么复杂。他们只是没料到我方领袖会等同于自杀。	老实说，他知道自己会死。他用最后的时刻拿到了那把剑。\n有些人觉得有点蹊跷。我们怎么能赢得这么容易？是他们故意放水吗？\n我觉得没那么复杂。他们只是没料到我方领袖会那样自杀式进攻。	“会等同于自杀”是英文式表达，不符合自然中文。	[char_ulric] It wasn't too long ago. Maybe half a year. The Rebellion planned an at | 不算太久，大概半年前。反抗军策划了一次袭击。\n我们之前的那位领袖把它计划到了{i}最细微{/i}的细节。\n偷走那把剑，摸清他们城堡的地形	[char_ulric] I was. Change the subject. | 我确实会。换个话题吧。
batch_5.tsv	dialogue_0023.tsv	9004	char_ulric	其他	I guess breaking Valinorth's non-partisan stance made perfect sense to him.\nEvery little piece was in place. The liberation of Alestia was finally attainable.\nI just hope that you're everything he thought you'd be. Wielding that blade isn't easy.	我猜打破瓦利诺斯的中立立场，在他看来完全合理。\n每一小块拼图都各就各位。阿莱斯蒂亚的解放终于触手可及。\n我只希望你能如他所想的那般。挥舞那把剑可不容易。	我猜打破瓦利诺斯的中立立场，在他看来完全合理。\n每一小块拼图都各就各位。阿莱斯蒂亚的解放终于触手可及。\n我只希望你不负他的期望。挥舞那把剑可不容易。	“希望你能如他所想的那般”缺少谓语，语义不完整。	[char_ulric] I'm sure you won't. I don't think any of us will.\nThe scope of his pl | 我相信你不会。我觉得我们谁都不会。\n他谋划的规模远超我的想象。\n身为瓦利诺斯的长老，他把你参与的每个环节都计划好了。	[char_ulric] He already is, and I'm happy to serve him. Things are going swimmingly | 他已经是了，我很乐意为他效力。一切进展顺利。\n而且他也是反抗军的创始成员之一，这也有帮助。\n不过那时候他还太年轻，不能领导。现在情况不同
batch_5.tsv	dialogue_0023.tsv	9008	char_ulric	术语	I'm still surprised though, he had a small vision when he did.\nPerhaps he has some spiritual energy inside of him...\nEither way — hopefully I went out in a blaze of glory.	不过我还是很惊讶，他那样做时看到了一个小幻象。\n也许他体内也有某种精灵之力……\n不管怎样——但愿我是轰轰烈烈地死去的。	不过我还是很惊讶，他那样做时看到了一个小幻象。\n也许他体内也有某种灵力……\n不管怎样——但愿我是轰轰烈烈地死去的。	spiritual energy 全篇宜统一为“灵力”。	[char_ulric] Wait — he used The Blade of Exodus on me? That's impossible.\nThere's  | 等等——他用放逐之刃对我施了法？这不可能。\n他绝不可能驾驭它。你是唯一能做到的人。\n就连达梅克第一次碰它时都差点死掉。	[char_ulric] Yeah, that sounds like me. I wouldn't have it any other way.\nI'm just | 是啊，那听起来像我。我也不想以别的方式死去。\n我只庆幸这个幻象不会成真。我还有很多日子要活。\n不过这让我好奇——看到那样的东西，究竟是为
batch_5.tsv	dialogue_0023.tsv	9010	char_ulric	术语	I can understand a vision of Valinorth being attacked. But seeing me, and watching me die?\nWe've never even met. How is it possible to know what I look like, and how I act?\nI know the spirits give visions of the future, but that's so specific; and it won't happen.	我能理解看到瓦利诺斯遭袭的幻象。但看到我，亲眼看着我死？\n我们甚至从未见过面。怎么可能知道我的长相和举止？\n我知道精灵会赐予未来的幻象，但那也太具体了；而且它不会发生。	我能理解看到瓦利诺斯遭袭的幻象。但看到我，亲眼看着我死？\n我们甚至从未见过面。怎么可能知道我的长相和举止？\n我知道众灵会赐予未来的幻象，但那也太具体了；而且它不会发生。	the spirits 应译为“众灵”，不能使用“精灵”。	[char_ulric] Yeah, that sounds like me. I wouldn't have it any other way.\nI'm just | 是啊，那听起来像我。我也不想以别的方式死去。\n我只庆幸这个幻象不会成真。我还有很多日子要活。\n不过这让我好奇——看到那样的东西，究竟是为	[char_ulric] Sovy is an incredibly strong adversary, even without the blade.\nBut i | 索维是个强得可怕的对手，就算没有那把剑也一样。\n但如果他能驾驭它呢？我们最好确保它永远不落进他手里。\n他的力量——再加上那把剑？我不容易
batch_5.tsv	dialogue_0023.tsv	9012	char_ulric	术语	There's no way he should be able to. I imagine even {i}you're{/i} having trouble.\nIt's not meant for just anybody to wield. You need an incredible spiritual connection.\nDamek might have a small one, but Sovy? A man like that has {i}no{/i} connection to the spirits.	他绝不可能做到。我猜就连{i}你{/i}驾驭起来也很吃力。\n它不是随便什么人都能用的。你需要与精灵有非同寻常的联结。\n达梅克或许有一点，但索维？那样的人与精灵{i}毫无{/i}联结。	他绝不可能做到。我猜就连{i}你{/i}驾驭起来也很吃力。\n它不是随便什么人都能用的。你需要与众灵有非同寻常的联结。\n达梅克或许有一点，但索维？那样的人与众灵{i}毫无{/i}联结。	the spirits 应译为“众灵”，不能使用“精灵”。	[char_ulric] Sovy is an incredibly strong adversary, even without the blade.\nBut i | 索维是个强得可怕的对手，就算没有那把剑也一样。\n但如果他能驾驭它呢？我们最好确保它永远不落进他手里。\n他的力量——再加上那把剑？我不容易	[char_ulric] Hard to say. That depends on your ability to wield it.\nThe Triumvirat | 很难说。那取决于你驾驭它的能力。\n三人执政团持有那把剑过了漫长的岁月。你没有那么多时间。\n不是想给你太多压力。只是事实如此。
batch_5.tsv	dialogue_0023.tsv	9016	char_ulric	语气	You mean how do I feel without our most valuable assets? Pretty terrible.\nWithout visions to guide us, and the power of that blade, we'd be dead.\nThere's no way we could take them down through conventional means.	你是说失去我们最宝贵的资产后我感觉如何？糟透了。\n没有幻象指引我们，没有那把剑的力量，我们早就死了。\n我们绝不可能用常规手段扳倒他们。	你是说失去我们最宝贵的战力后我感觉如何？糟透了。\n没有幻象指引我们，没有那把剑的力量，我们早就死了。\n我们绝不可能用常规手段扳倒他们。	“资产”是现代商业词，指人时应改为“战力”。	[char_ulric] Too bad we can't avoid what's coming to Valinorth.\nWhen Damek touched | 可惜我们避不开降临瓦利诺斯的事。\n达梅克碰那把剑时，他看见瓦利诺斯陷落，反抗军获胜。\n看来他接受了所看到的一切。幸好你没有，否则我就死定	[char_ulric] However — at the moment, everything is in our favor. Everything.\nWe j | 不过——眼下，一切都有利于我们。一切。\n我们只需小心行事。{i}千万不要{/i}让三人执政团或索维夺回那把剑。\n只要做到这点，胜利就等同
batch_5.tsv	dialogue_0023.tsv	9059	char_ulric	术语	The occupation didn't make things too much better. It's still dangerous.\nMazeo's spirit idol was also on its final days. Dim and defeated.\nAt least, that's what we thought — until very recently.	占领也没让情况好多少。那里依然危险。\n马泽奥的精灵灵像也到了最后的日子。黯淡而衰败。\n至少我们一直是这么以为的——直到最近。	占领也没让情况好多少。那里依然危险。\n马泽奥的灵像也到了最后的日子。黯淡而衰败。\n至少我们一直是这么以为的——直到最近。	spirit idol 全篇统一为“灵像”。	[char_ulric] Lots of pirates, and people who are after money, no matter what.\nDon' | 有很多海盗，还有很多为钱什么都干得出来的人。\n别随便相信人，也别从陌生人手里买东西。\n你还没遇到一个正经人，就先被坑被抢了。	[char_ulric] Well, there's a church in Mazeo. It's supposed to be for Triumvirate w | 嗯，马泽奥有座教堂。本该是用来供奉三人执政团的。\n那里的祭坛上摆着一尊非常黯淡的灵像。我们以为它快消亡了。\n但它根本不是真正的灵像。真正
